1,1.10442194104
2,0.646717623995
3,0.535821968335
4,0.490226577438
5,0.46455027529
6,0.445024379702
7,0.432386610541
8,0.423998020947
9,0.417697910181
10,0.412615970056
11,0.408501981908
12,0.4057992309
13,0.403435173156
14,0.400935080322
15,0.399352984945
16,0.397276160394
17,0.396460384509
18,0.395546527609
19,0.39515975477
20,0.394060604098
21,0.393707485249
22,0.39320399313
23,0.392614009667
24,0.391507363847
25,0.390381409349
27,0.38983078722
28,0.388573167479
29,0.38754707792
30,0.387107247987
31,0.386289444117
32,0.385808965348
33,0.38535199643
34,0.38501757081
35,0.384460320752
36,0.384096278356
37,0.383854139939
38,0.383377590984
39,0.382326548128
43,0.382041069498
44,0.381308871243
46,0.381243732063
48,0.381004152826
49,0.38077152763
50,0.3803797521
51,0.380217629834
52,0.380113123123
53,0.380042478887
54,0.379832083856
57,0.379692958889
58,0.379566693895
61,0.379555129145
62,0.379548450204
63,0.379119296378
64,0.379012867122
65,0.37867378163
67,0.378530655143
69,0.378307736273
70,0.378053919999
71,0.378002824205
72,0.377903776531
74,0.377848327945
75,0.377537421437
76,0.377351593007
88,0.377220389526
90,0.377142506746
91,0.377020140634
92,0.376938237512
93,0.376749262862
94,0.376535185128
97,0.376447174615
100,0.376391660626
101,0.376358186913
102,0.376310900564
106,0.37617237451
110,0.376062608552
111,0.375931785733
112,0.375872434233
114,0.375865208574
115,0.375656480631
116,0.37559086972
117,0.375471233247
128,0.375420604332
129,0.375387853415
130,0.375358640958
131,0.375343805531
132,0.375274882185
133,0.375235355352
136,0.375215545434
137,0.375149285735
142,0.375115630318
143,0.375094370994
144,0.375007459156
150,0.374982888969
151,0.374864495154
153,0.374784681419
154,0.37478328547
157,0.374713560487
158,0.374667289889
159,0.374621877079
160,0.374562583867
161,0.374538146438
173,0.374442865551
176,0.374359341586
177,0.374260854494
178,0.374161123226
179,0.374091598207
185,0.374068637961
186,0.374063401934
194,0.374062669797
200,0.374038885488
201,0.373962802739
202,0.373944215305
203,0.373928002526
204,0.373894128535
205,0.373860871463
207,0.373827972563
208,0.373810647191
209,0.373734479326
210,0.373675862327
218,0.373650575468
221,0.373570128388
237,0.373558930402
238,0.373456749803
243,0.373433832712
245,0.373389126079
250,0.373383195001
251,0.373348543332
254,0.373299722817
255,0.373270552551
257,0.373264699253
258,0.373236573752
261,0.373202388497
263,0.373199538218
266,0.373195533038
268,0.373132115155
269,0.373043616615
270,0.37302622416
271,0.373012747527
272,0.373010554261
273,0.372989286912
275,0.372948188643
282,0.372942082931
283,0.372939339618
284,0.372891712813
289,0.372872426273
290,0.372830444365
291,0.372820537448
292,0.372771971053
304,0.372713690245
305,0.372665271919
308,0.372657142272
309,0.372633116604
310,0.372560229966
311,0.372539045967
313,0.372535200171
347,0.372522151557
349,0.372511106203
350,0.372489531376
352,0.37245928487
353,0.372430307773
355,0.372425011064
356,0.372383493657
358,0.37236758264
359,0.372353108077
361,0.372311643032
362,0.372288894136
367,0.372270598618
368,0.372265529551
373,0.372234079639
374,0.372202269054
378,0.372193118366
405,0.372179080259
409,0.372178294312
411,0.372143272798
415,0.372140264992
416,0.372136344357
417,0.372042607961
418,0.372035415473
424,0.372035203975
425,0.372033350603
426,0.372033165761
440,0.372022893199
441,0.372003569928
443,0.371983463841
448,0.371973868063
449,0.371963561297
451,0.371948976903
489,0.371936841025
490,0.371898305007
491,0.371890337051
492,0.371863721982
493,0.371850346819
494,0.371842566917
495,0.37181741264
498,0.371777436963
499,0.371754174572
500,0.3717284083
506,0.371725720628
507,0.371719669501
508,0.371703122919
509,0.371667915684
524,0.371648696156
526,0.371638814798
532,0.371635473841
533,0.371624192278
535,0.371598620343
536,0.371583349133
537,0.371575516419
538,0.371575507622
